,state,county,lat,lon,total_population,population_density_per_sqmi,percent_adults_with_obesity,percent_physically_inactive,percent_uninsured,primary_care_physicians_rate,high_school_graduation_rate,percent_some_college,percent_unemployed_CHR,percent_unemployed_CDC,median_household_income,per_capita_income,num_deaths,percent_vaccinated,eightieth_percentile_income,twentieth_percentile_income,percent_food_insecure,percent_age_65_and_older,percent_age_17_and_younger
2854,Virginia,Giles,37.3140311891102,-80.7037269585696,16871,47.414921515125,34.1,27.3,11.106887639,41.5751,92.7,58.595387841,3.326959847,4.7,50591,25333,329,30,88155,23782,9.5,19.9,21
2855,Virginia,Gloucester,37.4159673471722,-76.543437091412,37021,169.971838559255,30.9,25.1,9.6998680739,58.99389,92.6,58.58656421,2.6793520185,4.2,70938,31072,618,51,122576,31481,8.1,17.2,20.6
2856,Virginia,Goochland,37.7220726381796,-77.9165275247673,21979,78.0990503565265,27,18.8,7.207948733,92.57218,94,65.991635483,2.9597727481,5.1,89331,45995,288,54,169325,38471,6.9,19.3,19.4
2857,Virginia,Grayson,36.6566198996604,-81.2250834240933,15180,34.3270624370736,33.1,31.8,13.711302436,25.53463,90.6,46.171560161,3.0616250164,7.1,37550,20190,261,45,69387,14813,11.7,23.2,17.8
2858,Virginia,Greene,38.2976279358026,-78.4668521579759,19085,122.226849095134,28.4,20.5,13.420923379,25.4946,94.7,59.36417363,2.5143748173,7.8,67498,28647,207,56,120467,32864,7.3,15.4,24.3
2859,Virginia,Greensville,36.6763414866367,-77.559029258243,11698,39.6229588639005,36.2,33.6,10.25601717,42.81188,88.8,38.743315508,3.6690975387,6.6,43533,15988,236,47,78167,19330,16.8,15,16.5
2860,Virginia,Halifax,36.7669010853181,-78.9366213079094,35305,43.1744288744943,38.5,28.8,11.286506613,40.50574,94.5,53.6697889,4.098414578,5.4,43096,20706,673,44,82685,17921,15.8,21.8,20.9
2861,Virginia,Hanover,37.7601474143214,-77.4908690393832,102199,218.109764988041,30.8,20.8,7.7754581304,67.02982,95.1,74.747961778,2.6093511745,3.8,91028,35881,1166,56,151828,41444,6.6,15.5,22.9
2862,Virginia,Henrico,37.5380027723366,-77.4058263898611,321921,1377.48027986762,32,23.4,9.8930819657,105.21565,92.3,74.955118686,2.9773452051,6.3,68581,34993,3561,56,131174,31320,11.9,13.8,23.5
2863,Virginia,Henry,36.6827769043447,-79.8736744394452,52209,136.548996051441,34.2,33.4,12.838679539,60.51496,87.9,54.758751183,3.7470825377,9.4,36471,20645,929,52,71739,16158,13.9,21.7,20.1
2864,Virginia,Highland,38.3623290528645,-79.5685545008199,2230,5.37147737911513,26.5,29.4,17.789757412,45.20796,100,57.101449275,2.7134876297,1.3,45089,28736,NA,19,91500,20094,7.9,36.1,13.9
2865,Virginia,Isle of Wight,36.8912981887445,-76.7258367587231,36027,114.145075465806,37.7,28.4,9.1695268861,46.50908,95.5,70.855127113,2.9683825451,8.1,72993,32090,485,51,131831,28221,10.3,17.2,21.3
2866,Virginia,James City,37.328794009288,-76.7787104852093,71900,504.673572265606,27.1,18.6,8.9102746549,120.4915,92.1,75.331968025,2.8999972275,4.9,86541,41314,810,56,152378,37036,8,23,20.5
2867,Virginia,King and Queen,37.7186396982242,-76.8952718558934,7140,22.6544159248475,52.3,28.8,14.114169592,42.83878,86.8,53.12899106,3.0397505846,6,51124,25392,150,51,100630,19013,12.1,21.1,19
2868,Virginia,King George,38.2733704369719,-77.1572618986101,25260,140.616099040404,30.2,20.2,7.2438938675,26.57858,95.2,68.773289611,2.9418472064,6.5,86619,35201,285,37,151129,43425,8.1,11.9,25.9
2869,Virginia,King William,37.7066261940441,-77.0884003203799,16156,58.9762109074634,28,32,9.8465929361,23.94063,92.4,65.338345865,2.9209240338,3.9,68724,29311,218,53,116121,33750,9.4,14.4,23.6
2870,Virginia,Lancaster,37.7345286192658,-76.4632218465494,11055,82.9291145123491,31.3,25.7,12.058181818,55.61735,88.7,65.585168019,4.347004347,5.4,52814,32013,197,60,104507,21241,12.7,34.9,15.7
2871,Virginia,Lee,36.705433563856,-83.1284865306016,24911,57.1984660824849,37.2,33.7,12.25018718,25.25465,84.5,46.938444047,4.1095890411,12.3,34796,17820,475,37,72193,12374,14.4,18.6,18.9
2872,Virginia,Loudoun,39.0906672859842,-77.6357395483394,362435,702.725449386664,22.3,16.9,6.5311802937,77.37138,95.5,83.960822207,2.4511049609,3.9,140382,48578,1887,52,228645,64399,3.4,8,29.4
2873,Virginia,Louisa,37.9782081208842,-77.9629735981538,34350,69.2120591381134,30.4,31.3,12.516912402,13.94311,94.2,56.213819436,2.7416073245,8.1,63714,28767,540,56,106988,26224,9.9,17.3,20.9
2874,Virginia,Lunenburg,36.9462289153649,-78.2405625135175,12450,28.8403753297093,40,27.8,15.298376737,16.34655,79.8,46.156571024,3.2397003745,6.2,41421,18383,216,53,74448,19194,14.5,19.8,18.9
2875,Virginia,Madison,38.4137172568046,-78.2792486589155,13122,40.9189206025101,37.8,25.4,12.867362722,52.72275,95.5,55.612594114,2.4101363449,5.3,60450,27144,190,58,99921,25801,9,20.4,21.2
2876,Virginia,Mathews,37.4353980821468,-76.3436500631017,8848,102.968631783061,32,24.8,9.7718253968,45.56328,94.2,54.840893703,3.0162977378,2,61764,34918,136,54,114500,25274,8.6,29.2,16.6
2877,Virginia,Mecklenburg,36.6803633452336,-78.3627476427543,31209,49.8969243218916,39.1,26.9,11.900269542,52.14104,88.9,59.687906372,4.0756568534,6.1,44832,21492,659,53,82976,17055,15.2,23.8,19.2
2878,Virginia,Middlesex,37.6303045594364,-76.5698405649603,10728,82.325240889196,30.3,24.4,11.401157048,28.09252,93.5,52.296211251,2.6435907189,5.3,54871,29391,210,54,100906,20593,10.1,29,15.6
2879,Virginia,Montgomery,37.1742503175561,-80.38700053638,97227,251.548911405893,26.5,21.8,10.956911312,70.00883,95.4,78.65327722,2.9226591572,4.6,52538,26819,847,54,111151,19061,13.8,11,16
2880,Virginia,Nelson,37.7874190332766,-78.8867599253134,14831,31.4981687317338,28.4,22,13.28096456,86.99726,92.4,55.938566553,3.0544668198,3.8,56690,29769,268,53,112500,24098,10.8,23.3,19.8
2881,Virginia,New Kent,37.5051513413524,-76.997123036686,20051,95.6015408099877,32.9,25.5,9.5732542218,32.28484,93.5,58.276333789,2.7257663629,4.9,90858,35723,271,50,139154,38355,6.9,14.7,21.3
2882,Virginia,Northampton,37.3429932699195,-75.8769742826848,12118,57.2436222909967,36,27.7,14.571229375,101.30002,91.4,48.881239243,5.4069119287,7,43157,23331,251,50,84617,17279,16,24.8,19.8
2883,Virginia,Northumberland,37.8876435521544,-76.4196592725601,12272,64.1606867175659,30.1,19.8,12.557721909,97.75967,94.9,44.662197009,4.4456443485,7.6,55418,32238,200,54,108685,24044,12.4,33.9,15.8
2884,Virginia,Nottoway,37.1430373502516,-78.0512500531653,15641,49.7503782713783,39,33.8,13.432126912,64.79202,91,36.812045691,3.0722391365,8.3,46368,19256,272,52,84269,17879,17.2,18.3,19.9
2885,Virginia,Orange,38.2462258815499,-78.0135005062873,34873,102.332854244508,36.4,25.6,11.677619956,41.58235,93.2,57.681088965,2.9940472682,7.7,63681,30361,541,53,119210,32447,8.6,19.6,22.2
2886,Virginia,Page,38.6199911154337,-78.4841323921985,23759,76.4397736575088,35.9,30.3,13.143041445,33.71118,99.6,44.298650896,4.1522491349,8.6,49073,22683,405,30,90956,21417,11.7,20.1,20.3
2887,Virginia,Patrick,36.6783194514662,-80.2844001214447,18180,37.6429683258152,24.5,35.8,13.710554951,28.30456,93.4,53.899082569,3.8585641301,7.7,42862,20526,350,36,79043,15860,11.9,23.8,18.2
2888,Virginia,Pittsylvania,36.821309812805,-79.3971069282694,62392,64.3976974421709,37.9,30.5,12.836319271,8.1622,91.3,58.163884674,3.5520199044,6.7,44710,22650,1040,50,84864,19662,12.4,19.8,20
2889,Virginia,Powhatan,37.5502033229995,-77.9152060145107,28286,108.691587777263,27.5,26.5,9.5212695026,48.94934,93.6,60.756501182,2.7060270603,4.6,88475,32770,281,53,142537,44119,6.2,15.7,19.6
2890,Virginia,Prince Edward,37.2243017319112,-78.4410766530744,23077,65.942334120439,37.5,26.3,12.059939798,61.66586,89.3,58.06299953,3.8141335915,6.6,48450,18789,324,46,92768,20426,16,15.1,15.7
2891,Virginia,Prince George,37.1865562440377,-77.2241519406354,37664,142.043207037248,31.9,29,8.9991500212,15.86924,90.9,62.524773804,3.6175192243,9.4,68133,26721,377,44,127070,34772,12.3,12.2,21.8
2892,Virginia,Prince William,38.7047662442199,-77.4808543170885,443630,1318.68614658168,30.3,18.5,11.672109105,44.49023,92.2,69.040709663,2.7233489619,5.4,106200,37063,3250,47,180004,50014,5.8,8.3,28
2893,Virginia,Pulaski,37.0636261515125,-80.7143429601221,34417,107.599546924537,30.5,32.4,9.7800179737,40.95483,94.8,59.207128099,3.4568670196,6.7,50834,25738,668,50,93380,20964,11.1,20.7,18.5
2894,Virginia,Rappahannock,38.6847386143421,-78.1592627275584,7416,27.8414576472825,39.1,20.2,14.128200336,40.97801,94.8,54.921540656,2.7289921643,2.4,71035,34886,NA,46,130611,28378,8,23.4,18.4
2895,Virginia,Richmond,37.9433915143124,-76.7268674580289,8868,46.3092438099129,30.1,27.7,12.599854757,NA,95.1,49.518569464,3.0693069307,6.3,49399,19191,160,54,91500,19948,13.1,19.8,16.9
2896,Virginia,Roanoke,37.2713386491767,-80.0520540268495,93655,373.743996089996,29.6,25.4,8.2436634835,130.1611,95.2,73.91043951,2.7215202834,4.8,68734,32220,1246,55,118178,30490,8,19.6,20.7
2897,Virginia,Rockbridge,37.8136032155106,-79.4465362886631,22450,37.5691239526213,27,26.4,11.917192812,92.67841,90.6,59.209112401,2.9960053262,4.8,53413,29603,290,49,103877,23390,10.1,24,17.9
2898,Virginia,Rockingham,38.5106346608996,-78.8757363284981,78427,92.3595984839472,27.8,29.4,15.394270294,28.66865,94.2,56.144940443,2.6486977441,5.2,61375,27160,836,48,105734,29554,7.8,17.9,22.6
2899,Virginia,Russell,36.9337743294527,-82.0956354621103,27973,59.0370146207745,38,38,11.009304303,25.87992,89.6,56.355597663,4.2659526997,6.6,38966,21171,576,44,77894,15083,11.4,18.5,19.8
2900,Virginia,Scott,36.7142338546369,-82.6030030768761,22378,41.7868837126559,30.3,33.8,10.980783629,32.01464,94.6,57.163120567,3.2324324324,7.8,40161,20935,452,51,78641,15216,10.7,21.3,18.8
2901,Virginia,Shenandoah,38.8583271406219,-78.5708350328337,42857,84.3204780725395,33.1,26.9,12.210713229,48.583,96.7,55.388683236,2.8381314503,5.5,55283,26444,573,42,98074,23401,8.2,20.2,20.4
2902,Virginia,Smyth,36.843874945467,-81.5370686560386,31513,69.8844380349147,31.4,31.2,10.700249334,61.97808,94.9,55.04446915,3.9740411259,7.3,40972,22161,684,42,78565,15783,12,20,20
2903,Virginia,Southampton,36.720435199752,-77.1060995034132,18291,30.529849150931,44.9,33.6,11.035072712,22.53521,86.8,63.062098501,2.7925531915,5.8,52741,24018,282,48,100429,24148,12.9,17.7,19.7
2904,Virginia,Spotsylvania,38.1850418253838,-77.6560085760263,129181,321.75065674747,32.4,25,9.5402940304,62.39053,91.2,63.022816538,3.037921008,5.6,86695,32367,1475,43,153558,42260,7.7,12.1,25.8
2905,Virginia,Stafford,38.4207004303128,-77.4580471250871,139548,518.663485616227,34.5,17.9,7.7203453716,30.00361,94.7,72.952400545,2.9535985389,4.9,108421,37782,1193,44,181902,51316,6.3,9.1,26.8
2906,Virginia,Surry,37.1098427388393,-76.9001971308968,6731,24.1298299749206,26,23.1,9.9686028257,30.58104,93.8,55.263157895,3.471474704,8.2,54663,25838,119,48,104858,24410,14.6,19.1,18.6
2907,Virginia,Sussex,36.9217855099262,-77.2618124141307,11733,23.9341539701373,39.4,28.7,13.062409289,26.37826,89.1,28.563234872,4.8927263213,6.6,43031,16653,214,44,90176,17773,18.2,16.1,8.1
2908,Virginia,Tazewell,37.1249520590881,-81.5606624708956,43367,83.5834863508464,32.2,37.3,11.561833344,65.70142,88.9,54.862894115,4.3885570575,8.3,42074,23548,942,37,81760,18572,11.5,19.2,19.4
2909,Virginia,Warren,38.9089123996592,-78.2078124455805,38807,181.542482711596,32.4,29.9,11.311415302,53.0799,93.8,52.788104089,3.060615109,6.5,65635,29179,601,52,123692,31398,8,14.6,22.8
2910,Virginia,Washington,36.7244756355691,-81.9596804086536,54562,97.2628970876936,30.2,27,10.838415754,68.03096,94,59.45116896,3.3654386688,6.4,45510,25287,897,46,91954,20519,10,20.3,18.9
2911,Virginia,Westmoreland,38.1119650247027,-76.8042285860991,17528,76.4167842854266,34.6,26.7,13.134283345,11.24859,92.1,60.258438819,3.640439842,6.6,51414,29824,323,44,117625,23778,10.8,23,19.1
2912,Virginia,Wise,36.9744669936427,-82.6213423238543,40074,99.3920572656069,35.3,33.8,11.612858815,51.83227,96.3,55.757575758,4.9704500682,10.4,38045,20896,814,44,76597,14600,13.9,15.8,20.2
2913,Virginia,Wythe,36.917126860628,-81.0786427510162,29171,63.1654857077465,35.5,31,12.159181152,48.4731,93.5,55.921346641,3.709653863,7.5,46345,24431,572,49,89173,18746,10.9,19.6,20.3
2914,Virginia,York,37.2431210341172,-76.5635301858488,66919,639.409860888285,27.1,17,7.6414012177,124.00537,96.9,80.006036825,2.7891991408,6.1,86317,36722,514,54,152418,44357,7.4,14.3,24.4
2915,Virginia,Alexandria City,38.8184236223129,-77.0860971537364,151473,10065.0769776253,23.9,16,11.126418498,68.73496,80.6,83.091688789,2.2458146182,4,99425,55534,923,47,184359,44478,10,10,18
2916,Virginia,Bristol City,36.6179879253886,-82.1607767620616,17340,1330.85372681189,29.1,31,9.3165798345,53.60334,90.7,55.270522388,3.7042099508,8.7,36903,21865,379,50,72573,16206,14.5,19.5,21.3
2917,Virginia,Buena Vista City,37.7315910485953,-79.3565571509166,6610,986.705192306684,25.8,25.2,10.362364908,15.80528,87.3,48.232521603,3.107260233,6.1,43390,16405,NA,49,72930,16595,13.3,16.6,20.9
2918,Virginia,Charlottesville City,38.0373670621533,-78.4855704095246,45538,4447.95987803544,28.9,24.5,11.730140388,287.38624,92.6,80.185961236,2.5447835781,3.9,56997,30729,405,60,124187,18805,15.8,9.4,15.6
2919,Virginia,Chesapeake City,36.6778009954155,-76.3023825377314,233194,688.883209077257,36.2,24.5,7.9013115281,81.94778,93.1,71.28291231,3.0423116615,6.3,78846,30764,2675,51,132444,35790,11,11.9,24.5
2920,Virginia,Colonial Heights City,37.2650262431906,-77.3969390450305,17554,2333.79033954597,26.5,24.6,10.263991552,134.6046,91.5,62.562159602,3.291946691,8.4,56800,27209,307,49,104015,23071,11.4,20.2,22.2
2921,Virginia,Covington City,37.7785472215057,-79.9867797171757,5650,1033.19357541513,26.7,23.8,10.286797819,54.23974,80.8,52.676659529,4.6230737193,5.2,40504,21512,170,49,80844,20220,14.1,20,20.4
2922,Virginia,Danville City,36.5830858510465,-79.4087766411823,42360,987.178783786891,29.6,30.2,10.552795822,102.11524,80.6,64.714572122,5.0513305072,11.8,36015,21742,948,50,73876,14460,19.9,19.6,21.9
2923,Virginia,Emporia City,36.6952784727618,-77.5356657363546,5565,806.494675325628,25.9,25.1,11.583011583,NA,NA,41.193595342,4.7395388557,18.8,36908,18608,95,45,75353,12709,24.4,16.9,24.8
2924,Virginia,Fairfax City,38.8529789596092,-77.2999454628838,23620,3785.11833323773,24.3,19,9.3722499267,16.59958,NA,85.764365188,2.2878059941,5.5,105532,45222,240,53,202974,44894,4.8,15.2,20.9
2925,Virginia,Falls Church City,38.8846500860698,-77.1750844758797,13597,6630.39865644631,19.6,16.2,3.6982017201,288.00658,98.5,90.673289183,2.1455666193,5.3,137551,66104,102,53,NA,NA,4.9,12.4,24.7
2926,Virginia,Franklin City,36.6830974236277,-76.9386223680866,8413,1023.18370205255,49.1,27.2,9.7779148674,122.3092,92.6,52.424242424,4.3769166434,14.6,37327,23182,211,48,95213,18526,20.2,17.9,24.3
2927,Virginia,Fredericksburg City,38.2992100693162,-77.4870772615789,27853,2667.64204728117,31.7,26.1,11.151158191,148.09591,82.6,68.655097614,3.476990504,7.4,58448,30480,282,45,130486,26411,14.9,10.4,20.8
2928,Virginia,Galax City,36.6660187655757,-80.9175986215232,6858,825.912446477051,28.9,27.5,15.057314941,NA,92.9,42.866082603,3.4623217923,6.6,36571,20796,205,49,74276,13607,12.3,21.8,21.7
2929,Virginia,Hampton City,37.0554102249493,-76.3631742895276,136789,2657.60196470223,38.1,23.6,9.6362253919,41.58344,92.6,69.064127196,4.03243344,8.9,54763,25943,1976,43,101174,23594,16.9,13.7,21.8
2930,Virginia,Harrisonburg City,38.436171511074,-78.8735126701603,51979,2999.0136343366,25.4,26.2,15.822860563,134.64908,88.2,60.388059701,3.4645860285,5.9,42640,18892,345,54,90366,16686,15.4,8.1,15.8
2931,Virginia,Hopewell City,37.2913850740074,-77.2985473136408,22332,2169.9295121268,29.6,26.6,11.754097491,39.78604,90.9,50.147084271,4.7717200866,10.8,42568,21827,541,44,84850,16173,18.5,15.7,25.5
2932,Virginia,Lexington City,37.7824852965504,-79.4439644715086,7036,2817.48899672059,19,19,8.8343558282,NA,NA,76.005747126,4.6769527483,3.9,48726,15745,NA,48,86059,13670,14.4,14.2,8.3
2933,Virginia,Lynchburg City,37.4004206284548,-79.1911452181433,78755,1603.05035433501,35.4,26.4,10.156822013,124.69906,86.4,72.931781115,3.9997773262,7.2,43200,22016,974,52,87385,19440,17.4,14,19.3
2934,Virginia,Manassas City,38.7480232141235,-77.4839257512423,41149,4163.9877914152,31,25.7,16.560612163,101.20238,78.2,53.778742563,2.6766105417,6,79141,29365,389,47,137460,37084,5,8.2,26.8
2935,Virginia,Manassas Park City,38.771735599637,-77.4447587116417,15827,6233.65748600625,40.6,27.4,16.426266219,NA,89.4,58.818214673,2.7057245081,4.6,77032,28851,NA,NA,138845,43238,4.6,6.7,27.2
2936,Virginia,Martinsville City,36.6826594300539,-79.8636243954427,13551,1236.8267202781,29.3,35.3,10.101793505,7.60919,87.3,56.275303644,4.6370967742,10,33892,22221,387,51,78333,13485,20.3,20.6,22.4
2937,Virginia,Newport News City,37.1051753854143,-76.5185171689545,181606,2628.85551855678,34.6,24.9,11.129868645,56.30254,93,66.851734043,3.6085606265,8.3,50283,25520,2407,47,97501,22484,16.3,11.7,23.4
2938,Virginia,Norfolk City,36.8945290830276,-76.2590152185559,245724,4612.23066667641,33.6,24.4,11.660729339,97.26076,82.3,68.96275851,3.6117786306,9.7,48519,25450,3360,46,96287,19334,18.3,9.9,20.2
2939,Virginia,Norton City,36.9317236788701,-82.6259686796743,3978,531.757494378492,31.8,37.4,11.39439723,152.43902,95.3,62.041181737,3.9180229054,13.6,34442,19522,82,44,69333,10626,16.7,15.5,20.3
2940,Virginia,Petersburg City,37.2041879944686,-77.3914283807863,31997,1394.44231030377,40.4,29.1,10.993551377,69.29134,83,49.841269841,6.0823170732,13.7,37049,20464,923,41,73809,14947,25.9,15.7,20.6
2941,Virginia,Poquoson City,37.1317920961857,-76.3568735251657,12068,784.325640944515,37.3,25.4,6.1923313512,66.37352,96.3,77.97439759,2.6876590331,3.2,96057,39020,150,49,155871,39625,5.6,17.9,22.6
2942,Virginia,Portsmouth City,36.8468463055078,-76.3540446947485,96071,2884.97499137819,39,27.7,11.101945064,52.86977,86,63.312897281,4.0639528291,10.9,47343,23878,1717,48,92849,21051,18.6,13.8,23.5
2943,Virginia,Radford City,37.1229262382363,-80.5582494346783,17186,1740.97612281235,34.2,18.2,9.0517892194,67.95787,96.9,82.066217045,3.7103963378,9.2,39254,18108,162,54,84432,13623,19.6,8,11.4
2944,Virginia,Richmond City,37.5294461800348,-77.4755388762814,216773,3623.54444329377,30.9,22.8,14.03727311,103.50964,75.4,68.900357718,3.5255289573,9.1,48747,29011,3122,49,99633,16172,20.3,11.5,18.2
2945,Virginia,Roanoke City,37.278408439764,-79.9580708032902,99329,2335.73426210379,34.9,29.3,12.673621678,90.14694,90,57.670697013,3.2291794809,7.4,42715,23611,1891,51,85037,17461,16.4,14.9,22
2946,Virginia,Salem City,37.2864012663118,-80.0553841016033,25290,1751.34714213154,27,21.4,8.5306586703,100.5336,96.7,66.052871468,2.9477410914,5,57274,28892,448,51,103037,26618,9.5,17.8,19.5
2947,Virginia,Staunton City,38.159313336158,-79.0608095814407,24234,1213.90745721475,31.1,27.2,10.087719298,48.92368,89.6,67.135239942,2.8691275168,5,47319,26678,469,55,94481,21673,12.1,20.7,18.5
2948,Virginia,Suffolk City,36.6953174348135,-76.639844430606,87061,218.114198641715,32.4,27.2,8.7651792818,90.87182,86.7,67.389741638,3.22397419,7.3,69753,30331,1075,47,127388,28167,13.4,13,25.1
2949,Virginia,Virginia Beach City,36.7335437843169,-76.043485908625,449733,1837.74642674118,26.9,21.6,8.9489364723,74.15054,93.4,75.552883712,2.8608688915,5.8,76520,33250,4241,48,130495,36493,9.7,12.3,22.9
2950,Virginia,Waynesboro City,38.067307577925,-78.9012210467639,21366,1421.54020801528,39.3,33.3,11.856922058,94.05652,83.1,56.295525494,3.2310486569,5.1,47117,22967,372,58,85105,19576,12.8,17.7,23.4
2951,Virginia,Williamsburg City,37.2691121807743,-76.7075335393783,14988,1680.56813755543,34.1,24.8,11.585729627,6.65292,92.1,74.014542671,4.0273443305,9.1,52845,25548,NA,56,124450,22193,15.1,15.2,11
2952,Virginia,Winchester City,39.1733932725707,-78.1745250336624,27349,2961.46610954089,33.9,24.2,15.09835194,257.76887,89.1,62.02568172,2.9270633397,5.1,51456,26984,337,53,107028,26422,10.6,15.1,22.5
2953,Washington,Adams,46.9833920147067,-118.56061171772,19100,9.92220883757521,36.9,23.8,12.672961577,46.13965,76.506024096,32.125916343,5.3908640152,6.1,52012,17781,176,36,91711,21446,7.6,10.4,35.2
2954,Washington,Asotin,46.1918268121397,-117.20304715388,22113,34.7644184251771,32,22.1,6.5110065633,84.31329,78.125,61.92903752,4.3533930858,8.3,49776,25760,317,47,96669,22539,12.5,20.8,20.8
2955,Washington,Benton,46.2398104200229,-119.511226914647,187519,110.317953939679,30.9,16.6,7.6259052892,68.12298,76.596503746,66.079418345,5.2077025554,6.5,69212,29529,1896,50,123177,28358,10.6,13.4,26.8
2956,Washington,Chelan,47.8692264188913,-120.618986190841,74761,25.5927686521627,26.6,18.1,9.2914514736,117.59633,81.153450051,51.55223713,4.5261079421,6.8,57243,26109,755,33,107594,25407,9.5,17.5,24.2
2957,Washington,Clallam,48.0492753690563,-123.92780575731,72969,41.9681308169507,29.2,20.4,8.9611038512,98.04701,80.5907173,61.048466864,6.3860149839,9.3,57183,26967,1127,50,96409,21814,14.5,26.9,17.7
2958,Washington,Clark,45.7792147768274,-122.482534553435,450893,717.501099302781,30.5,17.3,6.9983762353,70.57936,83.697559419,68.135883528,4.8286759886,7.2,73971,30207,4567,44,129370,33389,11.5,13.7,25.2
2959,Washington,Columbia,46.2975324091025,-117.907788660104,3971,4.57180561725816,35.3,26.6,6.3541666667,74.12898,83.333333333,85.853658537,5.5897149245,9,53700,26536,76,20,102364,19636,12.9,26.6,18.7
2960,Washington,Cowlitz,46.1932470083921,-122.681015241474,102854,90.1882830264699,34.7,22.7,6.6139451213,65.47563,80.814408771,58.713995943,5.9425560177,9.7,58624,24756,1683,45,100714,22384,14,18,23.1
2961,Washington,Douglas,47.7361096512987,-119.691808806813,40101,22.0424525024876,32.4,18.6,11.314519667,19.0726,85.494880546,50.837706904,5.3279637087,5.1,65912,23966,360,38,108019,28713,9.2,15.7,26.5
2962,Washington,Ferry,48.4702973681092,-118.516611234246,7639,3.46717082399093,30.1,20.2,10.597232338,65.84145,78.571428571,45.241286863,11.736334405,9.8,40468,21146,136,17,85867,16986,18,22,18.8
2963,Washington,Franklin,46.5347254335911,-118.898954293538,87810,70.7235358868819,33.1,20.6,11.644394253,23.8806,75.439938791,48.59128333,6.0608251398,6.8,60483,20997,621,46,109013,30015,7.1,8.1,33.5
2964,Washington,Garfield,46.4316448086905,-117.545181877283,2231,3.13856246378578,33.1,27.2,4.4044665012,90.49774,85.714285714,71.6,5.7713651498,4.4,50185,23313,NA,28,84767,24275,12.8,22.5,24.2
2965,Washington,Grant,47.2056718025332,-119.451782189757,92530,34.5326134634379,34.3,24.4,12.531071611,42.03535,78.760393046,46.415522238,6.2389514078,9.1,53688,20409,1017,29,100013,25769,9.4,12.6,30.2
2966,Washington,Grays Harbor,47.150294768517,-123.773486538716,71233,37.4654399233169,35.8,24.3,8.9202566453,34.38931,81.557377049,54.860321828,6.7309402682,12.1,48763,23799,1306,42,90840,20722,14.3,18.9,21
2967,Washington,Island,48.1573816490298,-122.566243361136,80113,384.512925498016,29.2,16.4,5.9623940506,37.27799,88.115449915,72.648283039,5.2269839436,7.7,65987,32503,916,42,117801,30499,11.7,22.3,19
2968,Washington,Jefferson,47.7487673598464,-123.59541790493,30333,16.8162801989578,24.2,11,8.3405645449,83.24262,80.168776371,65.221598607,5.824284304,7.2,55893,30871,444,39,104795,24315,13,31.6,13.7
2969,Washington,King,47.4916189549943,-121.793541200213,2079550,982.964032840959,22,13.4,6.2430302119,120.66805,84.014626426,81.198071248,3.4533605257,5.5,94822,43629,16726,52,173033,37240,11.5,12.2,20.9
2970,Washington,Kitsap,47.6133187783325,-122.672094294883,257488,651.655050237416,30.6,16.2,5.2741864412,64.56117,82.312432041,71.585058277,4.6490621313,7,76530,32801,2912,48,126601,31658,11.6,15.9,21.1
2971,Washington,Kittitas,47.1244055634188,-120.679893307315,42785,18.6240399368083,27.4,21.1,8.1906282694,58.43523,83.466666667,71.005061461,5.2792688878,6.7,55624,25147,412,36,100503,20227,14.9,14.6,17.8
2972,Washington,Klickitat,45.8738115374389,-120.78914032943,20930,11.1827321884635,29.4,20,9.9715616869,68.77264,85,66.034031414,5.6867804684,5.4,56503,23227,325,26,94782,25074,12.5,21,20.5
2973,Washington,Lewis,46.5777790152643,-122.392685220874,75724,31.5148168762207,34.7,24.2,8.8065099458,44.75703,83.920704846,57.572358088,6.2870348424,9.7,57019,22947,1227,35,94776,22210,13.7,19.6,22
2974,Washington,Lincoln,47.5762588641766,-118.418764680577,10326,4.46909607525934,30.7,26.9,6.829206025,37.81076,95.070422535,65.71141277,4.8530282107,4.1,53326,25382,151,22,100162,23780,12.2,23.9,21.7
2975,Washington,Mason,47.3484002243206,-123.192739215606,61060,63.6446771155948,35.8,23.3,9.0907137177,26.68341,75.294117647,48.993621545,6.3071599242,10.8,58239,25628,958,42,100627,23291,13.1,21.1,19.5
2976,Washington,Okanogan,48.5487981378897,-119.740859452385,41299,7.84235888678242,32.9,22.8,14.912088942,74.26573,89.189189189,49.17218543,6.3965782391,8.1,48345,22544,623,21,84239,18805,14.1,19.9,23.1
2977,Washington,Pacific,46.5556917674885,-123.704145242567,20743,22.2379633724391,33.6,25.2,9.5709570957,23.12032,88.764044944,54.192073171,6.8784957753,7.7,46365,22187,446,40,84811,18873,14.1,27.8,17.4
2978,Washington,Pend Oreille,48.5322992708812,-117.274009348203,13001,9.28477630806425,39.9,24.9,8.0248801876,52.41875,90.604026846,52.263202012,7.1695760599,9.1,49750,24163,227,29,88985,21118,14.3,23.8,20.3
2979,Washington,Pierce,47.0009511417224,-122.054901040003,832896,499.189313577622,31.1,19.1,6.8882679089,72.53947,86.690289005,65.367945787,5.1745072936,7.8,75022,29750,9856,47,123915,30971,13.2,12.7,24
2980,Washington,San Juan,48.5418169240426,-123.088271162231,16056,92.3228661398661,18.3,14.3,9.0753732686,77.77445,89.423076923,69.2255203,3.9338235294,5.1,62249,40327,164,38,118833,25339,10.7,29.5,14.2
